HOVEDSKOLE_INST	INST_NR	INST_NAVN	ENHEDSART	INST_ADR	POSTNR	POSTDISTRIKT	TLF_NR	E_MAIL	WEB_ADR	INST_TYPE_NR	INST_TYPE_NAVN	INST_TYPE_GRUPPE	UNDERV_NIV	INST_LEDER	CVR_NR	KOMMUNE_NR	ADM_KOMMUNE_NAVN	BEL_KOMMUNE	BEL_KOMMUNE_NAVN	BEL_REGION	REGION_NAVN	EJER_KODE	EJERKODE_NAVN	P_NR	VEJKODE	GEO_BREDDE_GRAD	GEO_LAENGDE_GRAD
	281426	Aktivhuset Kjellerup	Institution uden enheder	Sindingsgade 13	8620	Kjellerup	5124 7783	allan.barenholdt@silkeborg.dk		1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		Allan Barenholdt	29189641	740	Silkeborg Kommune	740	Silkeborg Kommune	1082	Region Midtjylland	2	Kommunale	1020713220	1547	56.28956545	9.43264747
	281427	Holmehus	Institution uden enheder	Pogebanken 7	4681	Herfølge	5657 2772	holmehus@koege.dk	www.holmehus.aula.dk	1015	Specialskoler for børn	Grundskoler mv.		Ove Døj	29189374	259	Køge Kommune	259	Køge Kommune	1085	Region Sjælland	2	Kommunale	1025657922	6489	55.40374161	12.13711581
	281428	Fonden Huset Scheving	Institution uden enheder	Skovbakken 29	8766	Nørre Snede	2575 0435	kontakt@husetscheving.dk	www.husetscheving.dk	1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		Jesper Engkær Thing	37934097			756	Ikast-Brande Kommune	1082	Region Midtjylland	6	Selvejende. kommunale	1021691794	764		
	281429	Søgårdhus Nord	Institution uden enheder	Kærmindevej 8	6580	Vamdrup	2126 2516	skole@soegaardhus.dk		1016	Dagbehandlingstilbud og behandlingshjem	Grundskoler mv.	9	Kaj Nissen	21434094	621	Kolding Kommune	621	Kolding Kommune	1083	Region Syddanmark	6	Selvejende. kommunale	1025153886	559	55.43241321	9.30680004
	281430	Hedens Efterskole	Institution uden enheder	Bavnevej 5 Sdr. Resen	7470	Karup J	2396 7130	kontor@hedensefterskole.dk	www.hedensefterskole.dk	1011	Efterskoler	Grundskoler mv.	10	Lise Munk	40822321	791	Viborg Kommune	791	Viborg Kommune	1082	Region Midtjylland	5	Selvejende. private		82	56.37890292	9.08896931
173405	281431	Ph.d.-skole DTU Sundhedsteknologi	Afdeling (underordnet enhed)	Anker Engelunds Vej 101A	2800	Kgs. Lyngby	4677 4555	healthtech-info@dtu.dk	www.healthtech.dtu.dk	1133	Ph.d. skoler			Peter E. Andersen	30060946			173	Lyngby-Taarbæk Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1003403265	24	55.7860531	12.5233774
173405	281432	Ph.d.-skole: DTU Nanolab	Afdeling (underordnet enhed)	Ørsteds Plads 347	2800	Kgs. Lyngby	4525 5743	info@nanolab.dtu.dk	www.nanolab.dtu.dk	1133	Ph.d. skoler			Jörg Hübner. Direktør	30060946			173	Lyngby-Taarbæk Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1003403265	7601	55.78079985	12.51793173
	281433	Bo & Dagtilbuddet Kysten	Institution uden enheder	Rødsandsrevle 2	4880	Nysted	5486 6508	ar2k@kk.dk	www.kk.dk	1016	Dagbehandlingstilbud og behandlingshjem	Grundskoler mv.		Pernille Tinggaard	64942212	101	Københavns Kommune	376	Guldborgsund Kommune	1085	Region Sjælland	2	Kommunale	1017168238	1677	54.65256608	11.73589788
280919	281434	Basen Skole- og dagbehandlingshjem	Afdeling (underordnet enhed)	Thulevej 8	5210	Odense NV	2548 0375	info@basen.dk	www.basen.dk	1016	Dagbehandlingstilbud og behandlingshjem	Grundskoler mv.		Patrick Bøtcher	26526205			461	Odense Kommune	1083	Region Syddanmark	6	Selvejende. kommunale	1009013667	8671	55.41432531	10.34666521
280919	281435	Basen. Birkerød	Afdeling (underordnet enhed)	Søndervangen 51	3460	Birkerød	7174 6767	Info@basen.dk	basennord.dk	1016	Dagbehandlingstilbud og behandlingshjem	Grundskoler mv.		Mette Munkholm Madsen	26526205			230	Rudersdal Kommune	1084	Region Hovedstaden	6	Selvejende. kommunale	1009013667	630	55.84033793	12.43755799
	281436	Sølager Værksted	Institution uden enheder	Sølagervejen 42	3390	Hundested	4794 0215	olch@halsnaes.dk	soelagervaerksted.halsnaes.dk/vaerkstederne	1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		Ole Christensen	29188416	260	Halsnæs Kommune	260	Halsnæs Kommune	1084	Region Hovedstaden	2	Kommunale	1013120222	1464	55.9508217	11.89740015
	281437	Ringkøbing Skole	Hovedskole (institution med enheder)	Rindumvej 1	6950	Ringkøbing	9974 2500	ringkobingskole@rksk.dk	www.ringkobingskole.dk	1012	Folkeskoler	Grundskoler mv.	9		29189609	760	Ringkøbing-Skjern Kommune	760	Ringkøbing-Skjern Kommune	1082	Region Midtjylland	2	Kommunale	1003347510	1608	56.09556078	8.26856757
	281438	Birkebo STU og Bostøtte ApS	Institution uden enheder	Klejtrupvej 15 Sdr Onsild	9500	Hobro	9854 4460	susanne@birkebo1og2.dk	www.birkebo1og2.dk	1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		Susanne Berg	38034731	846	Mariagerfjord Kommune	846	Mariagerfjord Kommune	1081	Region Nordjylland	6	Selvejende. kommunale	1021778466	817	56.59492392	9.73993373
	281439	Next Step	Institution uden enheder	Gammelgårdsvej 20	4000	Roskilde	4157 2769	info@nextstepst.dk	www.nextstepst.dk	1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		Maria Nielsen	26953782			265	Roskilde Kommune	1085	Region Sjælland	6	Selvejende. kommunale	1020279148	2330	55.61027412	12.05927404
	281440	Specialskolen Lolland	Hovedskole (institution med enheder)	Kidnakken 12	4930	Maribo	5467 6555	specialskolen@lolland.dk	lollandskoleogdagtilbud.dk	1015	Specialskoler for børn	Grundskoler mv.	10	Jørgen Kelm Danielsen	29188572	360	Lolland Kommune	360	Lolland Kommune	1085	Region Sjælland	2	Kommunale	1019502410	746	54.77180233	11.48032894
281440	281441	Specialskolen Lolland - Horslunde	Afdeling (underordnet enhed)	Pederstrupvej 22	4913	Horslunde	5467 7090	specialskolenlolland-horslunde@lolland.dk	lollandskoleogdagtilbud.dk	1015	Specialskoler for børn	Grundskoler mv.	10	Nikolaj Larsen Rysager	29188572	360	Lolland Kommune	360	Lolland Kommune	1085	Region Sjælland	2	Kommunale	1003304641	1210	54.90758063	11.21867417
281440	281442	Specialskolen Lolland - Østofte	Afdeling (underordnet enhed)	Østofte Gade 42	4951	Nørreballe	5467 7080	specialskolenlolland-oestofte@lolland.dk	lollandskoleogdagtilbud.dk	1015	Specialskoler for børn	Grundskoler mv.	10	Maria Louise Østergaard	29188572	360	Lolland Kommune	360	Lolland Kommune	1085	Region Sjælland	2	Kommunale	1003301733	2018	54.80090423	11.42454348
281440	281443	Specialskolen Lolland - Nakskov	Afdeling (underordnet enhed)	Nørrevold 13	4900	Nakskov	5467 6630	specialskolenlolland-nakskov@lolland.dk	lollandskoleogdagtilbud.dk	1015	Specialskoler for børn	Grundskoler mv.	10	Maria Louise Østergaard	29188572	360	Lolland Kommune	360	Lolland Kommune	1085	Region Sjælland	2	Kommunale	1003302212	1180	54.83274853	11.13423185
	281444	Specialområde Autisme	Institution uden enheder	Tørring Beskæftigelse og Udd.. Skolevænget 5	7160	Tørring	7847 6550	sau@ps.rm.dk	www.sau.rm.dk	1015	Specialskoler for børn	Grundskoler mv.		Tine Elmstrøm	29190925	1082		766	Hedensted Kommune	1082	Region Midtjylland	7	Regionale	1003334578	1282	55.85991815	9.48611699
760401	281445	UCRS Gymnasiet Skjern	Afdeling (underordnet enhed)	Skolebyen 5	6900	Skjern	9680 1500	uc@ucrs.dk	www.ucrs.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser			16013307			760	Ringkøbing-Skjern Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1003401845	1749	55.94184121	8.51588143
	281446	VITA STU	Institution uden enheder	Fjordvejen 28	7600	Struer	9785 4222	janfn@struer.dk	www.struer.dk	1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser			29189951	671	Struer Kommune	671	Struer Kommune	1082	Region Midtjylland	2	Kommunale	1017435163	1995	56.51141345	8.577745
367008	281447	Nakskov Gymnasium og HF i Nakskov	Afdeling (underordnet enhed)	Søvej 6	4900	Nakskov	5491 4300	gymnasiet@nakskov-gym.dk	www.nakskov-gym.dk	1061	Gymnasier og HF-kurser	Institutioner med almengymnasiale uddannelser		Peter J.O. Rasmussen	29546118			360	Lolland Kommune	1085	Region Sjælland	4	Selvejende. statslige	1003298962	1690	54.83505174	11.13940249
101582	281448	Københavns Universitet. Odense	Afdeling (underordnet enhed)	Campusvej 55	5230	Odense M	3532 2626	ku@ku.dk	www.ku.dk	1131	Universiteter			Henrik Caspar Wegener	29979812			461	Odense Kommune	1083	Region Syddanmark	4	Selvejende. statslige		1186	55.36864371	10.42817746
	281449	Min Friskole S/I	Institution uden enheder	Djursvej 5	8586	Ørum Djurs	4940 1892	kontor@min-friskole.dk	www.min-friskole.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	8	Michael Christiansen	40455132			707	Norddjurs Kommune	1082	Region Midtjylland	5	Selvejende. private		167	56.44320044	10.68547348
	281450	Vor Frue Friskole	Institution uden enheder	Gammel Tjærebyvej 100	4000	Roskilde	6143 9786	info@vorfruefriskole.dk	vorfruefriskole.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	8	Anja Nørager-Nielsen	40358684			265	Roskilde Kommune	1085	Region Sjælland	5	Selvejende. private	1024524309	2374		
	281452	Friskolen i Karup/Kølvrå	Institution uden enheder	Bavnevej 5	7470	Karup J	5015 8151	heidi@friskolenkarup.dk	www.friskolenkarup.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	9	Heidi Rajah Madsen	41127244			791	Viborg Kommune	1082	Region Midtjylland	5	Selvejende. private	1025518221	82		
	281453	Skolen Bifrost S/I	Institution uden enheder	Universitetsvej 9	4000	Roskilde	4636 7070	sekr@skolenbifrost.dk	www.skolenbifrost.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	7	Sarah Søndergård. konst.	41023368			265	Roskilde Kommune	1085	Region Sjælland	5	Selvejende. private	1025355225	8927	55.65247149	12.13562438
	281454	Viking International School	Institution uden enheder	Agernhaven 2K	2750	Ballerup	5034 5791	info@vikingschool.dk	www.vikingschool.dk	1013	Friskoler og private grundskoler	Grundskoler mv.	5	Kari Doyle	40934073			151	Ballerup Kommune	1084	Region Hovedstaden	5	Selvejende. private	1025245330	6	55.74830909	12.38262505
537401	281455	EUC Syd. Hilmar Finsens Gade	Afdeling (underordnet enhed)	Hilmar Finsens Gade 18	6400	Sønderborg	7412 4242	eucsyd@eucsyd.dk	www.eucsyd.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Finn Karlsen	35891013			540	Sønderborg Kommune	1083	Region Syddanmark	4	Selvejende. statslige	1003401456	733	54.9090632	9.80005792
537401	281456	EUC Syd. Lundsbjerg	Afdeling (underordnet enhed)	Lundsbjerg Industrivej 50	6200	Aabenraa	7412 4242	eucsyd@eucsyd.dk	www.eucsyd.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Finn Karlsen	35891013			580	Aabenraa Kommune	1083	Region Syddanmark	4	Selvejende. statslige	1010787153	1015	55.00678399	9.42719188
	281457	Sprogcenter Frederikshavn	Institution uden enheder	Hånbækvej 32B	9900	Frederikshavn	9845 7200	sprogcenter@frederikshavn.dk	www.frederikshavn.dk	1052	Sprogcentre	Voksenuddannelsesinstitutionerne		Anders Andersen	29189498	813	Frederikshavn Kommune	813	Frederikshavn Kommune	1081	Region Nordjylland	2	Kommunale	1023085158	3220	57.4315053	10.50431627
621402	281458	IBC International Business College. Innovationsfabrikken	Afdeling (underordnet enhed)	Birkemosevej 1	6000	Kolding	7224 1600	ibc@ibc.dk	www.ibc.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Jens Gamauf Madsen	19954617			621	Kolding Kommune	1083	Region Syddanmark	4	Selvejende. statslige	1015699775	787	55.50929795	9.50712007
791017	281459	Viborg Gymnasium & HF. Viborg	Afdeling (underordnet enhed)	Skaldehøjvej 12	8800	Viborg	8667 1533	vghf@vghf.dk	www.vghf.dk/	1061	Gymnasier og HF-kurser	Institutioner med almengymnasiale uddannelser		Lene Gade	29553556			791	Viborg Kommune	1082	Region Midtjylland	4	Selvejende. statslige		7180	56.46360774	9.45085444
280173	281462	AOF MIDT Skive-Viborg	Afdeling (underordnet enhed)	Ørnsøvej 5	8600	Silkeborg	8722 4224	aof@aof.dk	www.aofcentermidt.dk	1021	Daghøjskoler	Øvrige institutioner primært ikke kompetencegivende uddannelser		Karl Schmidt	10534291			740	Silkeborg Kommune	1082	Region Midtjylland	0	Private	1014435111	2135	56.16097555	9.52938483
	281463	GAIA Akademi. STU	Institution uden enheder	Lene Bredahls Gade 10	8900	Randers C	8915 8330	anna.noe.bovin@randers.dk	www.gaiamuseum.dk	1026	Uddannelsesinstitutioner for unge med særlige behov	Øvrige institutioner primært ikke kompetencegivende uddannelser		Anna Noe Bovin	34776660			730	Randers Kommune	1082	Region Midtjylland	6	Selvejende. kommunale	1018327674	1202	56.46180019	10.04593007
281027	281465	FGU Aalborg - Kongerslev Gl. Egensevej	Afdeling (underordnet enhed)	Gl. Egensevej 8	9280	Storvorde	2179 9640	sekretariat@fguaalborg.dk	www.fguaalborg.dk	1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Rikke Ørnberg	39815427			851	Aalborg Kommune	1081	Region Nordjylland	4	Selvejende. statslige	1024532972	563	56.96695871	10.22355192
281027	281466	FGU Aalborg - Kongerslev Bizonvej	Afdeling (underordnet enhed)	Bizonvej 17	9293	Kongerslev	2179 9640	sekretariat@fguaalborg.dk	www.fguaalborg.dk	1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Rikke Ørnberg	39815427			851	Aalborg Kommune	1081	Region Nordjylland	4	Selvejende. statslige	1024532980	101	56.89578373	10.10431512
281030	281467	FGU Skolen Holstebro	Afdeling (underordnet enhed)	Skivevej 112	7500	Holstebro	4041 4351	post@fguskolen.dk		1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Charlotte Tipsmark	39815451			661	Holstebro Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1024507714	6570	56.37406629	8.63970906
281030	281468	FGU Skolen Struer	Afdeling (underordnet enhed)	Jernbanegade 8	7600	Struer	4041 4351	post@fguskolen.dk		1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Charlotte Tipsmark	39815451			671	Struer Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1024732823	3491	56.49104581	8.59985417
281033	281469	FGU Aarhus - Skejby	Afdeling (underordnet enhed)	Olof Palmes Allé 39	8200	Aarhus N	2228 5988	info@fguaarhus.dk		1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Claus Bentsen	39815508			751	Aarhus Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1023903241	6178	56.18942444	10.18194438
281033	281470	FGU Aarhus - Afd. I	Afdeling (underordnet enhed)	Olof Palmes Allé 35	8200	Aarhus N	2228 5988	info@fguaarhus.dk		1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Claus Bentsen	39815508			751	Aarhus Kommune	1082	Region Midtjylland	4	Selvejende. statslige		6178	56.18894975	10.18412273
281033	281471	FGU Aarhus - Godsbanen	Afdeling (underordnet enhed)	Skovgaardsgade 3	8000	Aarhus C	2228 5988	info@fguaarhus.dk		1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Claus Bentsen	39815508			751	Aarhus Kommune	1082	Region Midtjylland	4	Selvejende. statslige		7356		
281033	281472	FGU Aarhus - Afd. R	Afdeling (underordnet enhed)	Mindet 6	8000	Aarhus C	2228 5988	info@fguaarhus.dk		1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Claus Bentsen	39815508			751	Aarhus Kommune	1082	Region Midtjylland	4	Selvejende. statslige		5474	56.15139554	10.21555127
281034	281473	FGU Sydøstjylland - Horsens - Strandpromenaden	Afdeling (underordnet enhed)	Strandpromenaden 4C	8700	Horsens	2014 7152	kontakt@fgusoj.dk		1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Gitte Blaabjerg Jensen	39815524			615	Horsens Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1023903233	7890	55.86029452	9.87288294
	281474	Distrikt Ørestad	Hovedskole (institution med enheder)	Arne Jacobsens Allé 21	2300	København S	3530 2310	oes@kk.dk	www.oer.kk.dk	1012	Folkeskoler	Grundskoler mv.	9		64942212	101	Københavns Kommune	101	Københavns Kommune	1084	Region Hovedstaden	2	Kommunale	1003251417	218	55.63111165	12.58144387
281399	281475	Aarhus Business College. Handelsfagskolen Højbjerg	Afdeling (underordnet enhed)	Skåde Skovvej 2	8270	Højbjerg	8654 1700	aabc@aabc.dk	www.aabc.dk	1071	Erhvervsskoler m.v.	Institutioner med erhvervsrettede uddannelser		Gitte Nørgaard	48570658			751	Aarhus Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1025559831	7489	56.09705101	10.21874749
281051	281476	FGU Hovedstaden - Nørrebro - Husumgade	Afdeling (underordnet enhed)	Husumgade 44	2200	København N	5181 4151	fgu@fguhovedstaden.dk		1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Lone Hansen	39815826			101	Københavns Kommune	1084	Region Hovedstaden	4	Selvejende. statslige		3092	55.69446775	12.5439959
281051	281477	FGU Hovedstaden - Amager	Afdeling (underordnet enhed)	Brønderslev Alle 25	2770	Kastrup	5181 4151	fgu@fguhovedstaden.dk		1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Lone Hansen	39815826			185	Tårnby Kommune	1084	Region Hovedstaden	4	Selvejende. statslige	1024825643	1210	55.61790229	12.60927006
281028	281478	FGU  Nordvest	Afdeling (underordnet enhed)	Elsøvej 101	7900	Nykøbing M	9272 4040	fgu@fgunordvest.dk	fgunordvest.dk	1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Ann Hvid Skouboe	39815435			773	Morsø Kommune	1081	Region Nordjylland	4	Selvejende. statslige	1023903306	1470	56.79864671	8.84689192
281031	281479	FGU Østjylland - Engboulevarden	Afdeling (underordnet enhed)	Engboulevarden 30	8960	Randers SØ	8641 8200	mail@fguoj.dk		1027	Institutioner for forberedende grunduddannelse	Øvrige institutioner primært ikke kompetencegivende uddannelser		Kim Kabat	39815478			730	Randers Kommune	1082	Region Midtjylland	4	Selvejende. statslige	1023903276	444	56.44984385	10.05624444
	281480	Den Specialpædagogiske Dagbehandlingsinstitution Sputnik 1 ApS	Institution uden enheder	Jydeholmen 1	2720	Vanløse	4128 2614	info@skolensputnik.dk		1016	Dagbehandlingstilbud og behandlingshjem	Grundskoler mv.		Søren Juul Jensen	41164239			101	Københavns Kommune	1084	Region Hovedstaden	6	Selvejende. kommunale	1025560597	3456	55.68612293	12.49102943
	281481	Den Specialpædagogiske Dagbehandlingsinstitution Sputnik 2 ApS	Institution uden enheder	Vibevej 20. 1.	2400	København NV	4233 5251	info@skolensputnik.dk		1016	Dagbehandlingstilbud og behandlingshjem	Grundskoler mv.		Niels Westh	41164379			101	Københavns Kommune	1084	Region Hovedstaden	6	Selvejende. kommunale	1010210530	8288	55.69971148	12.53076813
	281482	Den Specialpædagogiske Dagbehandlingsinstitution Sputnik 4 ApS	Institution uden enheder	Bogholder Allé 36	2720	Vanløse	2572 4282	info@skolensputnik.dk		1016	Dagbehandlingstilbud og behandlingshjem	Grundskoler mv.		Malik Alkendi	41164425			101	Københavns Kommune	1084	Region Hovedstaden	6	Selvejende. kommunale	1022750832	672	55.68530635	12.48992893
	281483	Den Specialpædagogiske Dagbehandlingsinstitution Sputnik SP 5 ApS	Institution uden enheder	Rådhusholmen 3	2670	Greve	2283 4970	info@skolensputnik.dk		1016	Dagbehandlingstilbud og behandlingshjem	Grundskoler mv.		Esben Lindegaard	41164476			253	Greve Kommune	1085	Region Sjælland	6	Selvejende. kommunale	1025560783	7158	55.58178008	12.29032037
	281484	Den Specialpædagogiske Dagbehandlingsinstitution Sputnik 6 ApS	Institution uden enheder	Klampenborgvej 50	2930	Klampenborg	4064 8021	info@skolensputnik.dk	www.skolensputnik.dk	1016	Dagbehandlingstilbud og behandlingshjem	Grundskoler mv.		Carsten Laursen	41164506			157	Gentofte Kommune	1084	Region Hovedstaden	6	Selvejende. kommunale	1019149362	460	55.77049666	12.56881209
	281485	Den Specialpædagogiske Dagbehandlingsinstitution Sputnik 8 ApS	Institution uden enheder	Rødovrevej 395	2610	Rødovre	4085 4410	info@skolensputnik.dk	www.skolensputnik.dk	1016	Dagbehandlingstilbud og behandlingshjem	Grundskoler mv.		Morten  Mariendal	41164603			175	Rødovre Kommune	1084	Region Hovedstaden	6	Selvejende. kommunale	1025560910	705		
