INST_NR	INST_NAVN_	POSTNR	POSTDISTRI	INST_NAVN	CVR_NR	P_NR	INST_LEDER	TELEFAX	TLF_NR	INST_ADR	VEJKODE	HUSNRBOGST	POSTBOKS	ETAGE	DOERBETEGN	AJOUR_DATO	AJOUR_BRUG	ADM_KOMMUN	ADM_KOMM_1	NEDLAGT_MN	EJER_KODE	EJER_KODE_	Min_KODE	min_KODE_T	UNDERV_NIV	OPRETTET_M	INST_TYPE_	inst_typ_1	INST_TYP_2	inst_typ_3	AKTIV_KODE	AKTIV_KO_1	INST_TYP_4	inst_typ_5	BEL_KOMMUN	BEL_KOMM_1	FLYTTE_KOD	FLYTTE_K_1	FLYTTE_INS	HOVEDSKOLE	E_MAIL	WEB_ADR	ENHEDSART	ENHEDSART_	VEJNAVN	LOKALITET	STEDNAVN	GEO_BREDDE	GEO_LAENGD	status	BEL_REGION	BEL_REGI_1	WKT_GEO
360001	NA	4952	Stokkemarke	Stokkemarkehus	21297178	1004830869	Jõrn Leif Andersen	NA	5471 2040	Vestre Landevej 199	1948	199	NA	NA	NA	17-09-2014 00:00:00	ds	360	Lolland Kommune	01-09-2014 00:00:00	6	Selvejende, kommunale	1	Bõrne- og Undervisningsministeriet	NA	199810	129	Dagbehandlingstilbud og behandlingshjem	1016	Dagbehandlingstilbud og behandlingshjem	3	Nedlagt institution	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	NA	NA	NA	NA	stokkemarkehus@stokkemarkehus.dk	www.stokkemarkehus.dk	0	Institution uden enheder	Vestre Landevej	NA	NA	54.83708138474567	11.37069536856428	AJO	1085	Region Sjëlland	POINT(11.3706954 54.8370814)
360002	Fjordskolen	4900	Nakskov	Fjordskolen	29188572	1003302212	Signe Lund Winther	4595 0651	5492 0651	Nõrrevold 13	1180	13	NA	NA	NA	31-08-2017 00:00:00	ds	360	Lolland Kommune	31-08-2017 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	200808	121	Grundskoler	1012	Folkeskoler	5	Nedlagt juridisk institution	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	2	Flyttet til institutionsnummer i flyttet institution	280943	NA	fjordskolen@lolland.dk	www.byskole.dk	1	Hovedskole (institution med enheder)	Nõrrevold	NA	NA	54.83274450635807	11.134231781338407	AJO	1085	Region Sjëlland	POINT(11.1342318 54.8327445)
360003	Sõndre Skole	4970	Rõdby	Sõndre Skole	29188572	1003305077	Carsten Lõye	5460 1203	5467 6363	Byskolevej 1	208	1	NA	NA	NA	31-08-2017 00:00:00	ds	360	Lolland Kommune	31-08-2017 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	200808	121	Grundskoler	1012	Folkeskoler	5	Nedlagt juridisk institution	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	2	Flyttet til institutionsnummer i flyttet institution	280944	NA	sondreskole@lolland.dk	sõndreskole.skoleporten.dk/sp	1	Hovedskole (institution med enheder)	Byskolevej	NA	NA	54.69660009392674	11.385823308306575	AJO	1085	Region Sjëlland	POINT(11.3858233 54.6966001)
360004	NA	4900	Nakskov	Nordvestskolen	29188572	1003302170	Jesper Neumann	5491 1669	5467 6666	Fastings AllÇ 1	354	1	NA	NA	NA	31-08-2017 00:00:00	ds	360	Lolland Kommune	31-08-2017 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	200808	121	Grundskoler	1012	Folkeskoler	5	Nedlagt juridisk institution	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	2	Flyttet til institutionsnummer i flyttet institution	280943	NA	nordvestskolen@lolland.dk	nordvest-skolen.skoleporten.dk/sp	1	Hovedskole (institution med enheder)	Fastings AllÇ	NA	NA	54.8375669334668	11.154704036810553	AJO	1085	Region Sjëlland	POINT(11.154704 54.8375669)
360005	NA	4930	Maribo	Maribo Skole	29188572	1003301642	Lone Bille	5478 3598	5478 0405	Skimminge 19 A	1421	19A	NA	NA	NA	31-08-2017 00:00:00	ds	360	Lolland Kommune	31-08-2017 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	10	200808	121	Grundskoler	1012	Folkeskoler	5	Nedlagt juridisk institution	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	2	Flyttet til institutionsnummer i flyttet institution	280944	NA	mariboskole@lolland.dk	www.mariboskole.net	1	Hovedskole (institution med enheder)	Skimminge	NA	NA	54.7733922320398	11.5083712300103	AJO	1085	Region Sjëlland	POINT(11.5083712 54.7733922)
360008	STU Lolland	4930	Maribo	STU Lolland	29188572	1003301551	Natasja Lundh	NA	2127 1292	Birkevënget 1 Hunseby	117	1	NA	NA	NA	28-04-2021 00:00:00	hrk	360	Lolland Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	NA	200911	149	Andre uddannelser	1026	Uddannelsesinstitutioner for unge med sërlige behov	1	Aktiv tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	NA	NA	NA	NA	nalu@lolland.dk	www.lolland.dk	0	Institution uden enheder	Birkevënget	NA	Hunseby	54.79368788	11.52168073	AJO	1085	Region Sjëlland	POINT(11.5216807 54.7936879)
360210	Lolland Ung	4900	Nakskov	Lolland Ungdomsskole	29188572	1018278886	Claus Kloster Jeppesen	NA	5467 7166	Gyvelvej 3	495	3	NA	NA	NA	13-08-2020 00:00:00	ds	360	Lolland Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	10	200701	125	Kommunale ungdomsskoler	1014	Kommunale ungdomsskoler og ungdomskostskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	NA	NA	NA	NA	ungdomsskolen@lolland.dk	www.lollandungdomsskole.dk	0	Institution uden enheder	Gyvelvej	NA	NA	54.83594563	11.14107638	AJO	1085	Region Sjëlland	POINT(11.1410764 54.8359456)
360300	Vesterborg Eft	4953	Vesterborg	Vesterborg Efterskole	31338271	1014346763	Ensar Kacar	5466 0805	5466 0705	Rosningevej  9	1312	9	NA	NA	NA	24-04-2019 00:00:00	ds	NA	NA	24-11-2017 00:00:00	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	10	200808	123	Efterskoler	1011	Efterskoler	3	Nedlagt institution	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	NA	NA	NA	NA	info@ves.dk	www.ves.dk	0	Institution uden enheder	Rosningevej	NA	NA	54.86451999	11.27638746	AJO	1085	Region Sjëlland	POINT(11.2763875 54.86452)
360350	FGU Loll Maribo	4930	Maribo	FGU Lolland-Falster - Maribo	39816385	1023902830	Kathrine Grevelund Hejlskov	5492 8501	5117 9901	BanegÜrdspladsen 1C	79	1C	NA	NA	NA	04-11-2020 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	200801	149	Andre uddannelser	1027	Institutioner for forberedende grunduddannelse	1	Aktiv tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	NA	NA	NA	281046	fgu@fgu-lf.dk	www.fgu-lf.dk	2	Afdeling (underordnet enhed)	BanegÜrdspladsen	NA	NA	54.77661715	11.49930706	AJO	1085	Region Sjëlland	POINT(11.4993071 54.7766171)
361003	Kulsbj, Stensv	4773	Stensved	Kulsbjerg Skole, Stensved	29189676	1022791741	Nils Nõrbo	5538 6539	5536 4670	Skolevej 1	1450	1	NA	NA	NA	28-04-2020 00:00:00	ds	390	Vordingborg Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	196008	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	390	Vordingborg Kommune	NA	NA	NA	280353	kulsbjerg-skole@vordingborg.dk	www.kulsbjergskole.dk	2	Afdeling (underordnet enhed)	Skolevej	NA	NA	54.99621482	12.01934657	AJO	1085	Region Sjëlland	POINT(12.0193466 54.9962148)
361005	ù.Egesborg Fsk.	4735	Mern	Friskolen ùster Egesborg	72304411	1002367802	Tony Christiansen	5599 7042	5599 7720	Prëstetoften 6	1281	6	NA	NA	NA	23-02-2018 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	9	198308	121	Grundskoler	1013	Friskoler og private grundskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	22	Folkeskoler og private skoler, ikke fuldt Ürgangsdelte	390	Vordingborg Kommune	NA	NA	NA	NA	tony@egesborg.dk	www.egesborg.dk	0	Institution uden enheder	Prëstetoften	NA	NA	55.03726687	12.01916181	AJO	1085	Region Sjëlland	POINT(12.0191618 55.0372669)
361300	ùstergÜrd esk.	4735	Mern	Efterskolen ùstergÜrd	65655012	1002213741	Eva Gamborg	5539 6134	5539 6130	ùstergÜrdstrëde 42	2039	42	NA	NA	NA	06-05-2019 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	NA	195408	123	Efterskoler	1010	Efterskoler med samlet sërligt tilbud	1	Aktiv tëllingsmëssigt for Danmarks Statistik	80	Efterskoler	390	Vordingborg Kommune	NA	NA	NA	NA	kontor@oe42.dk	www.oe42.dk	0	Institution uden enheder	ùstergÜrdstrëde	NA	NA	55.02198394	12.07574094	AJO	1085	Region Sjëlland	POINT(12.0757409 55.0219839)
363006	Margrethesk.	4951	Nõrreballe	Mariboskolen Margretheskoleafdelingen	29188572	1013697155	Karsten Sandau	5478 0360	5467 7070	ùstofte Gade 42A	2018	42A	NA	NA	NA	10-07-2017 00:00:00	ds	360	Lolland Kommune	31-07-2017 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	10	196608	126	Specialskoler for bõrn	1015	Specialskoler for bõrn	3	Nedlagt institution	23	Observations- og heldagsskoler	360	Lolland Kommune	2	Flyttet til institutionsnummer i flyttet institution	360005	360005	mariboskole@lolland.dk	www.mariboskole.net	2	Afdeling (underordnet enhed)	ùstofte Gade	NA	NA	54.801020755757	11.4251957556676	AJO	1085	Region Sjëlland	POINT(11.4251958 54.8010208)
363008	ùstofte Landsby	4951	Nõrreballe	ùstofte Landsbyordning	29188572	1003301733	Tonni Schlegel-Sõrensen	5476 0778	5467 7080	ùstofte Gade 42	2018	42	NA	NA	NA	26-08-2020 00:00:00	ds	360	Lolland Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	6	NA	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	360	Lolland Kommune	1	Flyttet fra institutionsnummer i flyttet institution	280944	NA	oestoftelandsbyordning@lolland.dk	lollandskoleogdagtilbud.dk	0	Institution uden enheder	ùstofte Gade	NA	NA	54.80090423	11.42454348	AJO	1085	Region Sjëlland	POINT(11.4245435 54.8009042)
363009	Skt.Birgitta Sk	4930	Maribo	Sankt Birgitta Skole	67053516	1003135295	Jens Peter Mõlgaard	5478 0532	5478 0268	ùstergade 61	2002	61	NA	NA	NA	17-08-2021 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	9	191605	121	Grundskoler	1013	Friskoler og private grundskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	360	Lolland Kommune	NA	NA	NA	NA	sctbirg@sanktbirgitta.dk	www.sanktbirgitta.dk	0	Institution uden enheder	ùstergade	NA	NA	54.77476412	11.50979989	AJO	1085	Region Sjëlland	POINT(11.5097999 54.7747641)
363010	Maribo Gym.	4930	Maribo	Maribo Gymnasium	29554250	1003298822	Michael Levy Bruus	5479 0478	5479 0479	Refshalevej 2	1274	2	NA	NA	NA	22-11-2019 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	193708	131	Gymnasier og HF-kurser	1061	Gymnasier og HF-kurser	1	Aktiv tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	NA	NA	NA	NA	maribo.gymnasium@maribo-gym.dk	www.maribo-gym.dk	0	Institution uden enheder	Refshalevej	NA	NA	54.77285745	11.5089948	AJO	1085	Region Sjëlland	POINT(11.5089948 54.7728574)
363012	Maribo Byskole	4930	Maribo	Maribo Byskole	29188572	1003301642	Lone Bille	5478 3598	5478 0405	Skimminge 19 A	1421	19A	NA	NA	NA	12-05-2014 00:00:00	UNIC\hrk	360	Lolland Kommune	01-08-2010 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	10	200008	121	Grundskoler	1012	Folkeskoler	3	Nedlagt institution	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	360	Lolland Kommune	2	Flyttet til institutionsnummer i flyttet institution	360005	360005	Mariboskole@lolland.dk	NA	2	Afdeling (underordnet enhed)	Skimminge	NA	NA	54.7733922320398	11.5083712300103	AJO	1085	Region Sjëlland	POINT(11.5083712 54.7733922)
363200	NA	4930	Maribo	Pëdagogisk Psykologisk RÜdgivning	29188572	1003301551	Vibeke Fold	5479 0011	5467 6767	Jernbanegade 7	690	7	NA	NA	NA	22-11-2019 00:00:00	UNIC\hrk	360	Lolland Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	NA	NA	932	Centre for Pëdagogisk og psykologisk rÜdgivning	2021	Centre for Pëdagogisk og psykologisk rÜdgivning	2	Aktiv institution medtëlles dog ikke i Danmarks Statistiks statistikker	10	Center for psykologisk og pëdagogisk rÜdgivning	360	Lolland Kommune	NA	NA	NA	NA	vimfo@lolland.dk	www.lolland.dk	0	Institution uden enheder	Jernbanegade	NA	NA	54.77548541	11.50138528	AJO	1085	Region Sjëlland	POINT(11.5013853 54.7754854)
363201	CFU Maribo	4930	Maribo	Center for undervisningsmidler, Maribo	30874323	1014174121	Lars Thore Jensen	5478 0326	7248 1000	Hjulsporet 12	585	12	NA	NA	NA	10-01-2014 00:00:00	UNIC\hrk	NA	NA	01-10-2010 00:00:00	4	Selvejende, statslige	4	Uddannelses- og Forskningsministeriet	NA	197408	931	Centre for undervisningsmidler	2022	Centre for undervisningsmidler	3	Nedlagt institution	7	Center for undervisningsmidler, amtscentraler m.v.	360	Lolland Kommune	NA	NA	NA	340401	cfuvor@ucsj.dk	www.cfus.dk	2	Afdeling (underordnet enhed)	Hjulsporet	NA	NA	54.77766561409117	11.513432631742159	AJO	1085	Region Sjëlland	POINT(11.5134326 54.7776656)
363248	VUC Maribo afd.	4930	Maribo	VUC Storstrõm - Maribo	29541868	1025402916	Carsten Gottschalk Sõrensen	5478 2433	5488 1730	Museumsgade 6	1058	6	NA	NA	NA	27-02-2020 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	199308	137	Voksenuddannelsescentre	1053	Voksenuddannelsescentre	1	Aktiv tëllingsmëssigt for Danmarks Statistik	30	Amtskommunale enkeltfagskurser	360	Lolland Kommune	NA	NA	NA	369248	vuc@vucstor.dk	www.vucstor.dk	2	Afdeling (underordnet enhed)	Museumsgade	NA	NA	54.77600393	11.50274772	AJO	1085	Region Sjëlland	POINT(11.5027477 54.7760039)
363401	CELF Maribo	4930	Maribo	CELF Maribo	27328598	1015059539	Michael Bang	5488 8222	5488 8888	C. E. Christiansens Vej 12	236	12	NA	NA	NA	06-10-2021 00:00:00	ds	NA	NA	01-10-2021 00:00:00	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	196110	244	AMU-centre	1071	Erhvervsskoler m.v.	3	Nedlagt institution	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	NA	NA	NA	376402	celf@celf.dk	www.celf.dk	2	Afdeling (underordnet enhed)	C. E. Christiansens Vej	NA	NA	54.77906357	11.50451871	AJO	1085	Region Sjëlland	POINT(11.5045187 54.7790636)
365002	Mõn Sk, Fanefj	4792	Askeby	Mõn Skole, Fanefjord	29189676	1003301812	Dorthea Ryhl Pedersen	5581 7407	5536 4030	Fanefjordgade 145	358	145	NA	NA	NA	14-11-2019 00:00:00	ds	390	Vordingborg Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	6	196009	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	390	Vordingborg Kommune	NA	NA	NA	280352	moenskole-fanefjord@vordingborg.dk	www.mõnskole.dk	2	Afdeling (underordnet enhed)	Fanefjordgade	NA	NA	54.91566289	12.16464085	AJO	1085	Region Sjëlland	POINT(12.1646408 54.9156629)
365004	Mõn sk, Hjerte	4780	Stege	Mõn Skole, Hjertebjerg	29189676	1003301824	Dorthea Ryhl Pedersen	5581 3082	5536 3280	Klintevej 237	771	237	NA	NA	NA	14-11-2019 00:00:00	ds	390	Vordingborg Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	6	196408	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	390	Vordingborg Kommune	NA	NA	NA	280352	moenskole-hjertebjerg@vordingborg.dk	www.mõnskole.dk	2	Afdeling (underordnet enhed)	Klintevej	NA	NA	54.99637817	12.39178524	AJO	1085	Region Sjëlland	POINT(12.3917852 54.9963782)
365008	Bogõ Ksk.	4793	Bogõ By	Bogõ Kostskole	12186479	1000345864	Tinella Lykke Svarrer	5586 7401	5586 7400	Bogõ Hovedgade 57	149	57	NA	NA	NA	14-11-2019 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	10	188701	121	Grundskoler	1013	Friskoler og private grundskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	390	Vordingborg Kommune	NA	NA	NA	NA	info@bogoe-kostskole.dk	www.bogoe-kostskole.dk	0	Institution uden enheder	Bogõ Hovedgade	NA	NA	54.92090485	12.04815911	AJO	1085	Region Sjëlland	POINT(12.0481591 54.9209048)
365011	Mõn sk, Stege	4780	Stege	Mõn Skole, Stege	29189676	1003301848	Dorthea Ryhl Pedersen	5581 4348	5536 3466	Birkevënget 2	130	2	NA	NA	NA	14-11-2019 00:00:00	ds	390	Vordingborg Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	199708	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	390	Vordingborg Kommune	NA	NA	NA	280352	moenskole-stege@vordingborg.dk	www.mõnskole.dk	2	Afdeling (underordnet enhed)	Birkevënget	NA	NA	54.9945136	12.2799018	AJO	1085	Region Sjëlland	POINT(12.2799018 54.9945136)
365012	Mõn Frisk.	4780	Stege	Mõn Friskole	20193379	1004176530	Sõren Toft Nielsen	5581 6702	5581 6701	Portnervej 5, Damsholte	1260	5	NA	NA	NA	07-05-2018 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	9	199708	121	Grundskoler	1013	Friskoler og private grundskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	390	Vordingborg Kommune	NA	NA	NA	NA	kontor@moen-friskole.dk	www.moen-friskole.dk	0	Institution uden enheder	Portnervej	NA	Damsholte	54.93897067	12.21902232	AJO	1085	Region Sjëlland	POINT(12.2190223 54.9389707)
365014	Tjõrnen Heldag.	4780	Stege	Fëllesskabet Fanefjord Fond, Heldagssk. Tjõrnen	41332328	1010864557	Thomas Carlsen	NA	5581 0898	Plantagevej 2, Tjõrnemark	1245	2	NA	NA	NA	21-04-2015 00:00:00	ds	390	Vordingborg Kommune	31-07-2014 00:00:00	6	Selvejende, kommunale	1	Bõrne- og Undervisningsministeriet	9	200108	129	Dagbehandlingstilbud og behandlingshjem	1016	Dagbehandlingstilbud og behandlingshjem	3	Nedlagt institution	23	Observations- og heldagsskoler	390	Vordingborg Kommune	NA	NA	NA	NA	tjoernen@fanefjord-fond.dk	www.fanefjord-fond.dk/heldagsskolen_tjrnen.6	0	Institution uden enheder	Plantagevej	NA	Tjõrnemark	54.966091909573855	12.231135333838589	AJO	1085	Region Sjëlland	POINT(12.2311353 54.9660919)
365302	Grõnsund Iesk.	4793	Bogõ By	Idrëtsefterskolen Grõnsund	12186479	1000345864	Tinella Svarrer	5586 7401	5586 7440	Bogõ Hovedgade 57	149	57	NA	NA	NA	02-10-2019 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	10	199208	123	Efterskoler	1011	Efterskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	80	Efterskoler	390	Vordingborg Kommune	NA	NA	NA	NA	info@ieg.dk	www.ieg.dk	0	Institution uden enheder	Bogõ Hovedgade	NA	NA	54.92090485	12.04815911	AJO	1085	Region Sjëlland	POINT(12.0481591 54.9209048)
367001	Byskolen	4900	Nakskov	Byskolen	29188572	1003302212	Betina Siegvardsen	5495 0651	5467 6630	Nõrrevold 13	1180	13	NA	NA	NA	25-08-2021 00:00:00	ds	360	Lolland Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	10	191704	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	360	Lolland Kommune	1	Flyttet fra institutionsnummer i flyttet institution	280943	NA	byskolen@lolland.dk	byskolen.aula.dk	0	Institution uden enheder	Nõrrevold	NA	NA	54.83274853	11.13423185	AJO	1085	Region Sjëlland	POINT(11.1342319 54.8327485)
367002	Madeskovsk.	4900	Nakskov	Fjordskolen, Madeskovafdelingen	29188572	1003302388	Susanne Hõimark Rasmussen	5492 2590	5492 0692	TÜrsvej 118	1800	118	NA	NA	NA	18-10-2016 00:00:00	ds	360	Lolland Kommune	31-07-2016 00:00:00	2	Kommunale	1	Bõrne- og Undervisningsministeriet	6	191704	121	Grundskoler	1012	Folkeskoler	3	Nedlagt institution	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	360	Lolland Kommune	NA	NA	NA	360002	suhra@lolland.dk	www.fjordskolen.org	2	Afdeling (underordnet enhed)	TÜrsvej	NA	NA	54.8398757589459	11.1249156852476	AJO	1085	Region Sjëlland	POINT(11.1249157 54.8398758)
367005	Stormarkskolen	4900	Nakskov	Stormarkskolen	29188572	1003302170	Jimmy Vinter Albrechtsen	5491 1669	5467 6670	Fastings AllÇ 1	354	1	NA	NA	NA	11-08-2021 00:00:00	ds	360	Lolland Kommune	NA	2	Kommunale	1	Bõrne- og Undervisningsministeriet	9	192508	121	Grundskoler	1012	Folkeskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	360	Lolland Kommune	1	Flyttet fra institutionsnummer i flyttet institution	280943	NA	stormarkskolen@lolland.dk	lollandskoleogdagtilbud.dk	0	Institution uden enheder	Fastings AllÇ	NA	NA	54.83756694	11.15470404	AJO	1085	Region Sjëlland	POINT(11.154704 54.8375669)
367006	Prsk.Nakskov	4900	Nakskov	Privatskolen Nakskov	36780517	1001748957	Henrik Christensen	5492 0182	5492 0100	Nõrrevold 30	1180	30	NA	NA	NA	14-11-2019 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	9	196704	121	Grundskoler	1013	Friskoler og private grundskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	360	Lolland Kommune	NA	NA	NA	NA	info@privatskolen-nakskov.dk	www.privatskolen-nakskov.dk	0	Institution uden enheder	Nõrrevold	NA	NA	54.83254181	11.13590625	AJO	1085	Region Sjëlland	POINT(11.1359062 54.8325418)
367007	Stenosk.	4900	Nakskov	Stenoskolen	64178814	1002184596	Rasmus Hansen	5492 1597	5492 0974	Jernbanegade 5	689	5	NA	NA	NA	26-09-2018 00:00:00	ds	NA	NA	NA	5	Selvejende, private	1	Bõrne- og Undervisningsministeriet	9	197104	121	Grundskoler	1013	Friskoler og private grundskoler	1	Aktiv tëllingsmëssigt for Danmarks Statistik	21	Folkeskoler og private skoler, fuldt Ürgangsdelte	360	Lolland Kommune	NA	NA	NA	NA	post@stenoskolen.dk	www.stenoskolen.dk	0	Institution uden enheder	Jernbanegade	NA	NA	54.83257732	11.13793259	AJO	1085	Region Sjëlland	POINT(11.1379326 54.8325773)
367008	Nakskov Gym.-HF	4900	Nakskov	Nakskov Gymnasium og HF	29546118	1003298962	Peter J.O. Rasmussen	5491 4299	5491 4300	Sõvej 6	1690	6	NA	NA	NA	20-03-2019 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	191808	131	Gymnasier og HF-kurser	1061	Gymnasier og HF-kurser	4	Aktiv juridisk tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	NA	NA	NA	NA	gymnasiet@nakskov-gym.dk	www.nakskov-gym.dk	1	Hovedskole (institution med enheder)	Sõvej	NA	NA	54.83505174	11.13940249	AJO	1085	Region Sjëlland	POINT(11.1394025 54.8350517)
367248	VUC Nakskov afd	4900	Nakskov	VUC Storstrõm - Nakskov	29541868	1003298408	Carsten Gottschalk Sõrensen	5492 0560	5488 1730	Sõvej 6D	1690	6D	NA	NA	NA	22-11-2019 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	199909	137	Voksenuddannelsescentre	1053	Voksenuddannelsescentre	1	Aktiv tëllingsmëssigt for Danmarks Statistik	30	Amtskommunale enkeltfagskurser	360	Lolland Kommune	NA	NA	NA	369248	vuc@vucstor.dk	www.vucstor.dk	2	Afdeling (underordnet enhed)	Sõvej	NA	NA	54.83545015	11.13917145	AJO	1085	Region Sjëlland	POINT(11.1391714 54.8354501)
367402	CELF Nakskov	4900	Nakskov	CELF Nakskov	27328598	1015059342	Michael Bang	5488 8222	5488 8888	Sõvej 6, Postboks 170	1690	6	NA	NA	NA	22-11-2019 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	196908	241	Handelsskoler	1071	Erhvervsskoler m.v.	1	Aktiv tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	NA	NA	NA	376402	celf@celf.dk	www.celf.dk	2	Afdeling (underordnet enhed)	Sõvej	NA	NA	54.83505174	11.13940249	AJO	1085	Region Sjëlland	POINT(11.1394025 54.8350517)
367404	CELF, Maribo	4930	Maribo	CELF, Maribo	27328598	1015059539	Michael Bang	5491 4298	5488 8888	C. E. Christiansens Vej 12	236	12	NA	NA	NA	08-01-2019 00:00:00	ds	NA	NA	NA	4	Selvejende, statslige	1	Bõrne- og Undervisningsministeriet	NA	188801	242	Tekniske skoler	1071	Erhvervsskoler m.v.	1	Aktiv tëllingsmëssigt for Danmarks Statistik	99	ùvrige uddannelsesinstitutioner m.v.	360	Lolland Kommune	NA	NA	NA	376402	celf@celf.dk	www.celf.dk	2	Afdeling (underordnet enhed)	C. E. Christiansens Vej	NA	NA	54.77906357	11.50451871	AJO	1085	Region Sjëlland	POINT(11.5045187 54.7790636)
